,audio_key,chord_progressions,pitch_range,num_measures,bpm,genre,track_role,inst,sample_rhythm,time_signature,min_velocity,max_velocity,split_data,id
4188,cmajor,"[['Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7']]",mid_high,4,65,cinematic,sub_melody,string_ensemble,standard,6/8,41,42,train,commu04189
4189,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']]",mid,4,125,cinematic,riff,harp-2,standard,4/4,51,52,train,commu04190
4190,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'Em', 'Em', 'Em', 'Am', 'Am', 'Am', 'Am', 'Am', 'Dm', 'Dm', 'Dm', 'G', 'G', 'G', 'G', 'G', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']]",mid_high,8,125,cinematic,sub_melody,celesta,standard,4/4,71,72,train,commu04191
4191,aminor,"[['Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'A#m', 'A#m', 'A#m', 'A#m', 'A#m', 'A#m', 'A#m', 'A#m', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C#maj7', 'C#maj7', 'C#maj7', 'C#maj7', 'C#maj7', 'C#maj7', 'C#maj7', 'C#maj7', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'A#m', 'A#m', 'A#m', 'A#m', 'A#m', 'A#m', 'A#m', 'A#m', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C#maj7', 'C#maj7', 'C#maj7', 'C#maj7', 'C#maj7', 'C#maj7', 'C#maj7', 'C#maj7']]",mid_high,8,90,cinematic,main_melody,string_ensemble,standard,4/4,91,114,train,commu04192
4192,cmajor,"[['Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fm', 'Fm', 'Fm', 'Fm', 'Fm', 'Fm', 'Fm', 'Fm', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Fm7', 'Fm7', 'Fm7', 'Fm7', 'Fm7', 'Fm7', 'Fm7', 'Fm7', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4']]",mid_high,8,80,cinematic,main_melody,string_ensemble,standard,4/4,23,75,train,commu04193
4193,aminor,"[['Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'G', 'G', 'G', 'G', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'A#maj7', 'A#maj7', 'A#maj7', 'A#maj7', 'E+', 'E+', 'E+', 'E+', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am']]",mid,8,80,cinematic,accompaniment,string_ensemble,standard,4/4,83,96,train,commu04194
4194,cmajor,"[['F', 'F', 'F', 'F', 'G', 'G', 'G', 'G', 'Em', 'Em', 'Em', 'Em', 'Am', 'Am', 'Am', 'Am', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G', 'Em', 'Em', 'Em', 'Em', 'Am', 'Am', 'Am', 'Am']]",mid_high,4,100,newage,main_melody,acoustic_piano,standard,4/4,49,50,train,commu04195
4195,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Dm', 'Dm', 'Dm', 'Dm', 'Dm', 'Dm', 'Dm', 'Dm', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'G', 'G', 'G', 'G']]",mid,8,100,newage,main_melody,acoustic_piano,standard,4/4,47,48,train,commu04196
4196,cmajor,"[['Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fm', 'Fm', 'Fm', 'Fm', 'Fm', 'Fm', 'Fm', 'Fm', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Fm7', 'Fm7', 'Fm7', 'Fm7', 'Fm7', 'Fm7', 'Fm7', 'Fm7', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4']]",mid_high,8,80,cinematic,main_melody,flute,standard,4/4,59,60,train,commu04197
4197,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G']]",mid_high,8,100,newage,pad,acoustic_piano,standard,4/4,31,36,train,commu04198
4198,cmajor,"[['C', 'C', 'C', 'G', 'G', 'G', 'Am7', 'Am7', 'Am7', 'Em', 'Em', 'Em', 'F', 'F', 'F', 'C', 'C', 'C', 'F#m7b5', 'F#m7b5', 'F#m7b5', 'Gsus4', 'Gsus4', 'Gsus4', 'C', 'C', 'C', 'G', 'G', 'G', 'C7', 'C7', 'C7', 'F', 'F', 'F', 'Fm', 'Fm', 'Fm', 'C', 'C', 'C', 'F#m7b5', 'G', 'C', 'C', 'C', 'C']]",mid_low,8,65,cinematic,sub_melody,timpani,standard,6/8,117,118,train,commu04199
4199,cmajor,"[['Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fm', 'Fm', 'Fm', 'Fm', 'Fm', 'Fm', 'Fm', 'Fm', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Fm7', 'Fm7', 'Fm7', 'Fm7', 'Fm7', 'Fm7', 'Fm7', 'Fm7', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4']]",mid,8,80,cinematic,main_melody,string_ensemble,standard,4/4,81,82,train,commu04200
4200,aminor,"[['Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'A#m', 'A#m', 'A#m', 'A#m', 'A#m', 'A#m', 'A#m', 'A#m', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C#maj7', 'C#maj7', 'C#maj7', 'C#maj7', 'C#maj7', 'C#maj7', 'C#maj7', 'C#maj7', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'A#m', 'A#m', 'A#m', 'A#m', 'A#m', 'A#m', 'A#m', 'A#m', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C#maj7', 'C#maj7', 'C#maj7', 'C#maj7', 'C#maj7', 'C#maj7', 'C#maj7', 'C#maj7']]",mid,8,90,cinematic,accompaniment,string_ensemble,triplet,4/4,83,110,train,commu04201
4201,cmajor,"[['Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fm', 'Fm', 'Fm', 'Fm', 'Fm', 'Fm', 'Fm', 'Fm', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Fm7', 'Fm7', 'Fm7', 'Fm7', 'Fm7', 'Fm7', 'Fm7', 'Fm7', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4']]",mid_low,8,80,cinematic,accompaniment,harp-2,standard,4/4,39,50,train,commu04202
4202,cmajor,"[['Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'G', 'G', 'G', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Bm7b5', 'Bm7b5', 'Bm7b5', 'E7', 'E7', 'E7', 'Am7', 'Am7', 'Am7', 'D7', 'D7', 'D7', 'A#maj7', 'A#maj7', 'A#maj7', 'E+', 'E7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7']]",mid_low,8,65,cinematic,accompaniment,harp,standard,6/8,35,56,train,commu04203
4203,cmajor,"[['Dm7', 'Dm7', 'Dm7', 'G', 'G', 'G', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Dm7', 'Dm7', 'Dm7', 'G', 'G', 'G', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'G', 'G', 'G', 'Em7', 'Em7', 'Em7', 'Am7', 'Am7', 'Am7', 'F#m7b5', 'F#m7b5', 'F#m7b5', 'F#m7b5', 'F#m7b5', 'F#m7b5', 'G', 'G', 'G', 'E7', 'E7', 'E7']]",mid_high,8,65,cinematic,main_melody,string_ensemble,standard,6/8,43,56,train,commu04204
4204,cmajor,"[['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G']]",mid_high,8,100,newage,pad,acoustic_piano,standard,4/4,35,36,train,commu04205
4205,aminor,"[['Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'A#m', 'A#m', 'A#m', 'A#m', 'A#m', 'A#m', 'A#m', 'A#m', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C#maj7', 'C#maj7', 'C#maj7', 'C#maj7', 'C#maj7', 'C#maj7', 'C#maj7', 'C#maj7', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'A#m', 'A#m', 'A#m', 'A#m', 'A#m', 'A#m', 'A#m', 'A#m', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C#maj7', 'C#maj7', 'C#maj7', 'C#maj7', 'C#maj7', 'C#maj7', 'C#maj7', 'C#maj7']]",mid,8,90,cinematic,accompaniment,string_ensemble,standard,4/4,57,126,train,commu04206
4206,aminor,"[['Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7']]",mid_low,8,120,cinematic,accompaniment,acoustic_piano,standard,4/4,51,70,train,commu04207
4207,aminor,"[['Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Adim', 'Adim', 'Adim', 'Adim', 'Adim', 'Adim', 'Adim', 'Adim', 'Asus4', 'Asus4', 'Asus4', 'Asus4', 'Asus4', 'Asus4', 'Asus4', 'Asus4', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'A#maj7', 'A#maj7', 'A#maj7', 'A#maj7', 'A#maj7', 'A#maj7', 'A#maj7', 'A#maj7']]",mid_low,8,90,cinematic,sub_melody,string_cello,triplet,4/4,85,96,train,commu04208
4208,cmajor,"[['Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7']]",mid_high,4,65,cinematic,sub_melody,flute,standard,6/8,41,42,train,commu04209
4209,cmajor,"[['G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am']]",mid_low,4,45,newage,accompaniment,acoustic_piano,standard,4/4,23,24,train,commu04210
4210,aminor,"[['Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7']]",mid_low,8,120,cinematic,accompaniment,acoustic_piano,standard,4/4,63,76,train,commu04211
4211,aminor,"[['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em']]",mid,8,90,cinematic,accompaniment,string_ensemble,standard,4/4,79,120,train,commu04212
4212,aminor,"[['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Adim', 'Adim', 'Adim', 'Adim', 'Adim', 'Adim', 'Adim', 'Adim', 'Asus4', 'Asus4', 'Asus4', 'Asus4', 'Asus4', 'Asus4', 'Asus4', 'Asus4', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am']]",mid_low,8,90,cinematic,sub_melody,string_cello-2,standard,4/4,87,98,train,commu04213
4213,cmajor,"[['Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7']]",mid_high,4,80,cinematic,pad,string_ensemble,standard,4/4,23,28,train,commu04214
4214,cmajor,"[['Dm7', 'Dm7', 'Dm7', 'G', 'G', 'G', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Dm7', 'Dm7', 'Dm7', 'G', 'G', 'G', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'G', 'G', 'G', 'Em7', 'Em7', 'Em7', 'Am7', 'Am7', 'Am7', 'F#m7b5', 'F#m7b5', 'F#m7b5', 'F#m7b5', 'F#m7b5', 'F#m7b5', 'G', 'G', 'G', 'E7', 'E7', 'E7']]",mid_high,8,65,cinematic,sub_melody,celesta,standard,6/8,53,56,train,commu04215
4215,aminor,"[['Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Adim', 'Adim', 'Adim', 'Adim', 'Adim', 'Adim', 'Adim', 'Adim', 'Asus4', 'Asus4', 'Asus4', 'Asus4', 'Asus4', 'Asus4', 'Asus4', 'Asus4', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'A#maj7', 'A#maj7', 'A#maj7', 'A#maj7', 'A#maj7', 'A#maj7', 'A#maj7', 'A#maj7']]",mid_low,8,90,cinematic,sub_melody,string_cello,triplet,4/4,92,99,train,commu04216
4216,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'Em', 'Em', 'Em', 'Am', 'Am', 'Am', 'Am', 'Am', 'Dm', 'Dm', 'Dm', 'G', 'G', 'G', 'G', 'G', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']]",mid_low,8,125,cinematic,accompaniment,acoustic_piano,standard,4/4,71,72,train,commu04217
4217,cmajor,"[['Am', 'Am', 'Am', 'Em7', 'Em7', 'Em7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Em7', 'Em7', 'Em7', 'Dm7', 'Dm7', 'Dm7', 'G7', 'G7', 'G7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'E7', 'E7', 'E7', 'Am', 'Am', 'Am', 'Em7', 'Em7', 'Em7', 'F#m7b5', 'F#m7b5', 'F#m7b5', 'D7', 'D7', 'D7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'E7', 'E7', 'E7', 'Am7', 'Am7', 'Am7', 'Am', 'Am', 'Am']]",mid_low,8,65,cinematic,accompaniment,string_ensemble,standard,6/8,93,102,train,commu04218
4218,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'Dm', 'Dm', 'Dm', 'Dm', 'Dm', 'Dm', 'Dm', 'Dm', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G']]",mid_high,4,125,cinematic,sub_melody,marimba,standard,4/4,69,70,train,commu04219
4219,aminor,"[['Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G']]",mid_high,4,130,newage,riff,acoustic_piano,standard,4/4,73,82,train,commu04220
4220,aminor,"[['Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Gmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'G', 'G', 'G', 'G', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'A#maj7', 'A#maj7', 'A#maj7', 'A#maj7', 'E+', 'E+', 'E+', 'E+', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am']]",mid_low,8,80,cinematic,pad,string_ensemble,standard,4/4,31,41,train,commu04221
4221,cmajor,"[['Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'G', 'G', 'G', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'B', 'B', 'B', 'Em', 'Em', 'Em', 'A', 'A', 'A', 'Dm', 'Dm', 'Dm', 'Fm', 'Fm', 'Fm', 'C', 'C', 'C', 'F#m7b5', 'F#m7b5', 'F#m7b5', 'Gsus4', 'Gsus4', 'Gsus4']]",mid_high,8,65,cinematic,main_melody,string_ensemble,standard,6/8,81,82,train,commu04222
4222,cmajor,"[['Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'G', 'G', 'G', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'Cmaj7', 'B', 'B', 'B', 'Em', 'Em', 'Em', 'A', 'A', 'A', 'Dm', 'Dm', 'Dm', 'Fm', 'Fm', 'Fm', 'C', 'C', 'C', 'F#m7b5', 'F#m7b5', 'F#m7b5', 'Gsus4', 'Gsus4', 'Gsus4']]",mid_high,8,65,cinematic,sub_melody,acoustic_piano,standard,6/8,39,55,train,commu04223
4223,cmajor,"[['Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fmaj7', 'Fm', 'Fm', 'Fm', 'Fm', 'Fm', 'Fm', 'Fm', 'Fm', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Am7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Dm7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Em7', 'Fm7', 'Fm7', 'Fm7', 'Fm7', 'Fm7', 'Fm7', 'Fm7', 'Fm7', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4', 'Gsus4']]",mid_low,8,80,cinematic,accompaniment,string_ensemble,standard,4/4,91,104,train,commu04224
4224,aminor,"[['Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']]",mid,8,120,cinematic,riff,string_ensemble,standard,4/4,69,72,train,commu04225
4225,cmajor,"[['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'Em', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'C', 'C', 'C', 'Am', 'Am', 'Am', 'Am', 'Am', 'Dm', 'Dm', 'Dm', 'Dm', 'Dm', 'Dm', 'Dm', 'Dm', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G']]",mid_high,8,125,cinematic,main_melody,flute,standard,4/4,71,72,train,commu04226
